jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url
3,DIDRIKSEN Hannah Elise,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
4,KURAAS Thea,NOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
15,ANDERSEN Susanne,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
16,SMEFJELL Guro,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
18,JOHANSEN Silje,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
7,STENDAHL Eirin,NOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
14,NODELAND Ina,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
17,KRISTENSEN Jenni,NOR,True,F,0,0,0,0,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
1,EKLE Kaja,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
20,GLASO Tiril Sofie,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
13,GAO Ziye,CHN,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
14,LI Qianhua,CHN,False,F,1,0,1,2,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
16,ZHANG Shuqi,CHN,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
19,du Sijia,CHN,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
24,ZHU Junfei,CHN,False,F,0,1,1,0,3,0.0,0:00,0.0,0:00,0,0:00,0,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
3,QU Yue,CHN,False,F,0,0,0,2,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
7,ZHANG Yuqi,CHN,False,F,0,1,1,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
9,du Xinrui,CHN,False,F,1,0,1,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
11,du Wanze,CHN,False,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
15,TIAN Yuwei,CHN,False,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
6,ZENG Youyou,CHN,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
8,LIU Xin,CHN,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
10,TIAN Boya,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
17,SUN Yuting,CHN,False,D,0,0,0,2,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
21,WANG Meihe,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
5,ZHANG Xinru,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
18,WU Sizhu,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
22,WANG Yuxin,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
20,ZHANG Zhaohan,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
25,HAN Yiyang,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
6,ROPATSCH Valentina,AUT,True,F,0,0,0,0,4,1.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
8,DAUBOCK Lena,AUT,True,F,1,0,1,0,2,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
12,MORTL Emma,AUT,True,D,0,0,0,0,3,1.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
17,SCHROFL Lisa,AUT,True,D,1,0,1,2,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
18,KAHLHAMMER Ana,AUT,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
4,LINZBICHLER Marja,AUT,True,F,0,0,0,0,3,1.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
10,SIMONIS Vanessa,AUT,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
15,OBERMAYR Hanna,AUT,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
22,KILLIUS Katharina,AUT,True,F,0,0,0,0,5,1.0,0:00,0.0,0:00,2,0:00,2,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
23,HENGELMULLER Karolina,AUT,True,D,0,0,0,0,6,0.0,0:00,0.0,0:00,2,0:00,1,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
3,KUTZER Leonie,AUT,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
7,ARTNER Lena,AUT,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
14,SCHALL Tamina,AUT,True,D,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
16,HINUM Alina,AUT,True,D,0,0,0,2,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
21,HOFBAUER Emma,AUT,True,F,0,0,0,0,3,2.0,0:00,0.0,0:00,0,0:00,0,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
11,LEITNER Laura,AUT,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
24,PFANN Pia,AUT,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
1,LUGGIN Magdalena,AUT,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
20,LUGGIN Selma,AUT,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
2,ZIELINSKA Julia,POL,False,D,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
3,ZABOROWSKA Julia,POL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
10,MOTA Alicja,POL,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
16,SCHRAMM Iga,POL,False,F,1,0,1,0,6,-1.0,0:00,0.0,0:00,3,0:00,1,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
24,SIKORSKA Wiktoria,POL,False,F,0,0,0,0,9,-2.0,0:00,0.0,0:00,3,0:00,4,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
12,POSTEL Zofia,POL,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
14,BARAN Zuzanna,POL,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,3,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
18,PATLA Vanessa,POL,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
19,TALANDA Ida,POL,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
22,BARAN Karolina,POL,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
4,BLASZKOW Maja,POL,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
7,ZABORSKA Katarzyna,POL,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
11,KOT Anna,POL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
13,ZYLA Justyna,POL,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
21,KOPCIARA Alicja,POL,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
6,KOBUS Alicja,POL,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
9,SOWA Alicja,POL,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
17,KEDRA Wiktoria,POL,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
1,GRZYBOWSKA Helena,POL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
20,HARANCZYK Natalia,POL,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14864/6-aut-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14864/6-aut-vs-pol
6,ROPATSCH Valentina,AUT,True,F,1,0,1,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
8,DAUBOCK Lena,AUT,True,F,1,0,1,0,5,1.0,0:00,0.0,0:00,2,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
12,MORTL Emma,AUT,True,D,0,2,2,0,3,1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
17,SCHROFL Lisa,AUT,True,D,0,1,1,0,3,0.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
18,KAHLHAMMER Ana,AUT,True,F,0,1,1,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
4,LINZBICHLER Marja,AUT,True,F,0,0,0,0,6,0.0,0:00,0.0,0:00,2,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
10,SIMONIS Vanessa,AUT,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
15,OBERMAYR Hanna,AUT,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
22,KILLIUS Katharina,AUT,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
23,HENGELMULLER Karolina,AUT,True,D,0,0,0,0,4,0.0,0:00,0.0,0:00,0,0:00,1,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
3,KUTZER Leonie,AUT,True,F,0,2,2,0,1,3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
7,ARTNER Lena,AUT,True,F,1,0,1,0,4,2.0,0:00,0.0,0:00,1,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
14,SCHALL Tamina,AUT,True,D,0,0,0,0,1,2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
16,HINUM Alina,AUT,True,D,0,1,1,0,4,1.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
21,HOFBAUER Emma,AUT,True,F,1,1,2,0,8,2.0,0:00,0.0,0:00,5,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
